# gpstime BSN BCI f_mean f_median hrss_mean hrss_median Q_mean Q_median
1.134148865049999952e+09 6.858410000000000117e+00 3.822999999999999954e+00 6.835412184653625900e+02 6.844661734975719583e+02 6.125369914223228491e-23 5.931373785624187589e-23 5.688314455519021351e+01 5.475367154749589815e+01
1.134383493029999971e+09 1.809744999999999937e+00 6.590000000000000302e-01 9.300486963710829968e+02 9.927668124089700541e+02 5.202743925765203488e-23 4.877112263955604815e-23 4.579705578778232677e+01 4.163990981168750238e+01
1.134802082000000000e+09 4.691853000000000051e+00 1.346999999999999975e+00 5.983293145196550995e+02 5.975916525406089477e+02 9.653544688118747205e-23 9.977899741091780066e-23 5.307959875390659832e+00 4.089194804249060233e+00
1.135530300450000048e+09 2.022044000000000175e+00 8.519999999999999796e-01 7.525594403011034501e+02 7.702776460637129503e+02 5.349454121916774085e-23 4.749290366116696237e-23 3.214470825224125150e+01 6.183327745111760088e+00
1.135820923250000000e+09 1.136591100000000054e+01 5.958999999999999631e+00 2.960126518407238905e+02 2.957207948295030064e+02 5.010509595455963157e-23 4.500433957892147917e-23 1.794272424010117462e+01 1.742286064910669907e+01
1.135914709839999914e+09 9.270362999999999687e+00 4.258000000000000007e+00 5.993804472978672493e+02 5.993267284593375734e+02 6.044385484910699483e-23 5.446936066725782282e-23 6.568570266446702988e+01 6.457161501371274426e+01
1.136122729420000076e+09 7.978847000000000023e+00 1.879999999999999893e+00 8.117902198005368746e+02 8.090833103141039828e+02 8.530599825685149092e-23 8.357843977894753468e-23 4.649804009953967920e+00 4.403509946581739776e+00
1.136264589950000048e+09 1.193124700000000082e+01 5.453000000000000291e+00 3.733294742646317559e+02 3.729792519203949723e+02 5.241749904156578297e-23 4.952197155089795518e-23 1.369226464983008107e+01 1.330189997522835021e+01
1.126090989289999962e+09 7.197994999999999699e+00 4.405999999999999694e+00 4.339825413810389705e+02 4.344942028992189762e+02 5.449957959727819956e-23 4.973043488075307350e-23 3.356710731749467325e+00 3.162796208032709888e+00
1.127242287500000000e+09 7.166688999999999865e+00 3.656000000000000139e+00 4.819279709572578554e+02 4.820649052156869629e+02 5.568324630296906043e-23 4.922365176310387997e-23 3.090443896894113607e+01 2.587741448388830179e+01
1.128428342460000038e+09 4.982961999999999669e+00 3.609999999999999876e-01 3.326978756898839720e+02 3.300919245604810044e+02 5.518921917631600484e-23 4.897100587536112610e-23 2.268811728103818126e+01 1.914993816092439971e+01
1.128455209650000095e+09 1.624193800000000110e+01 3.665999999999999925e+00 1.929054963545147530e+02 1.928419540782880119e+02 5.481119155518055105e-23 5.294600045073765503e-23 5.708885724702986408e+01 5.465797033159760332e+01
1.128656464000000000e+09 4.343373999999999846e+00 1.824000000000000066e+00 8.202398580187345942e+02 8.168692813608739698e+02 6.755075261902544100e-23 6.544258078962960485e-23 5.692303659552360173e+00 4.251415628830169879e+00
1.128678804299999952e+09 8.335155000000000314e+00 2.955000000000000071e+00 1.905973174023421279e+02 1.905548698874940214e+02 4.338736666309956600e-23 4.143286575520711019e-23 3.701324194068236295e+01 3.505014219824045085e+01
1.129356045480000019e+09 1.085356799999999922e+01 5.857999999999999652e+00 4.589150343363668867e+02 4.589242422433804904e+02 5.517440836609738730e-23 5.281390151909263698e-23 6.882489924413778226e+01 6.735487252363483890e+01
1.129358889160000086e+09 1.219929499999999933e+01 6.008000000000000007e+00 8.034771654506184859e+02 8.036422737414050061e+02 8.912427810580440205e-23 8.100387240213747137e-23 6.463714560277907140e+01 6.314953661597709811e+01
1.129359071049999952e+09 1.091280800000000006e+01 6.921000000000000263e+00 5.956698045288037520e+02 5.952183734692889630e+02 6.124320932240493740e-23 5.946897644181310357e-23 1.823830410100592303e+01 1.771471000958020170e+01
1.129522858349999905e+09 1.282236499999999957e+01 6.895999999999999908e+00 1.338417176666919204e+02 1.338823806611505063e+02 5.864354283713386949e-23 5.651019686384666236e-23 1.626462875264263985e+01 1.597933794457664902e+01
1.129727492440000057e+09 8.362349000000000032e+00 1.649999999999999911e+00 7.065553124971927446e+02 7.061332900655195317e+02 1.045412113987639119e-22 1.017893464804583252e-22 7.225009812717224200e+00 6.975536394514705307e+00
1.130238598769999981e+09 9.177319000000000671e+00 1.756000000000000005e+00 8.093449450640732721e+02 8.091723489288945075e+02 7.946101706556621579e-23 7.533853092591079812e-23 4.129066633678566234e+01 4.052640899356265436e+01
1.130856636660000086e+09 6.703496000000000343e+00 4.078000000000000291e+00 7.080620224650406271e+02 7.090336062005110307e+02 5.618110605036795388e-23 5.355625506604163188e-23 5.989503484978377656e+01 5.895178001603429863e+01
1.131313564119999886e+09 1.300934699999999999e+01 3.092999999999999972e+00 1.722966887666104299e+02 1.722548485593334817e+02 4.837722714330245008e-23 4.631863936200686766e-23 2.355903138982971257e+01 2.286015954311480058e+01
1.131399646769999981e+09 8.222039999999999793e+00 3.713000000000000078e+00 2.363263371511459070e+02 2.357719928424440070e+02 4.329068791283231642e-23 3.955811944420759747e-23 7.888628306326835116e+01 7.939201734129659371e+01
1.131413044410000086e+09 1.252912099999999995e+01 2.853000000000000203e+00 3.359867601111061504e+02 3.358618210811810059e+02 4.837086891084222774e-23 4.722962285138553345e-23 9.322809296676670243e+00 9.217077753412004526e+00
1.131634950750000000e+09 8.164414000000000726e+00 4.149000000000000021e+00 6.006468319977744841e+02 6.005585500616409718e+02 6.034191120530341267e-23 5.720258733121673756e-23 8.720058064832811340e+01 8.860949326707620344e+01
1.132534395799999952e+09 1.190359499999999926e+01 7.283999999999999808e+00 6.677240736703680568e+02 6.676220011367099687e+02 7.552931658717640172e-23 7.144375158970548943e-23 8.097070387827918125e+01 8.076102321694344255e+01
1.132908241710000038e+09 3.943303999999999920e+00 2.576000000000000068e+00 2.908900244311582242e+02 2.832435466429799931e+02 4.280278178893016133e-23 4.084236733197079329e-23 4.660308657890234230e+01 4.516612367345645396e+01
1.133612662299999952e+09 6.486750999999999934e+00 3.621999999999999886e+00 2.387249044067699231e+02 2.376876966497579815e+02 4.484986596840006499e-23 4.233735783019006260e-23 7.068502474038103855e+01 7.095497021261620318e+01
1.133776177230000019e+09 6.739707000000000114e+00 5.331000000000000405e+00 6.118259120497835966e+02 6.101407989689539590e+02 5.945273176912281301e-23 5.827191883358207462e-23 3.289639473180432816e+00 3.063752125391649983e+00
1.133786243450000048e+09 6.310635999999999690e+00 2.894000000000000128e+00 1.189352396251351109e+02 1.106188583302989912e+02 5.025767615669517516e-23 4.652705919889802809e-23 4.818096235137090133e+01 4.605054447128610207e+01
1.133791763430000067e+09 1.665014800000000150e+01 5.690000000000000391e+00 3.298002221956375024e+02 3.282812046570745110e+02 5.918518539179889888e-23 5.771131299160431983e-23 3.823723613628811080e+00 3.791958193558089718e+00
1.134291626859999895e+09 7.238902000000000392e+00 2.210000000000000020e-01 2.585733732480462095e+02 2.584925183999869773e+02 4.625723722733120124e-23 4.136017782577572469e-23 6.527387906957761743e+01 6.377498152221789951e+01
1.134453898819999933e+09 1.290065799999999996e+01 5.488999999999999879e+00 2.546748036528760224e+02 2.546188726714470079e+02 4.707282648145375688e-23 4.524753244522513692e-23 6.579754158993469559e+01 6.330532604918259665e+01
1.134581071240000010e+09 8.615202000000000027e+00 6.057999999999999829e+00 8.875512092617821054e+02 8.881702270206390040e+02 7.248378908390628345e-23 6.888447488132291153e-23 1.122484819107341281e+01 1.108583202123154976e+01
1.135160671680000067e+09 6.008380999999999972e+00 3.254000000000000004e+00 6.063709494124813091e+02 6.080817333029674501e+02 9.097577509676490691e-23 9.003443908203411873e-23 7.157362574483432383e+00 5.842443609101289681e+00
1.135894587920000076e+09 7.814694000000000251e+00 1.999000000000000110e+00 3.135130851183975551e+02 3.130245864206050328e+02 5.198775225442437802e-23 4.826270772174115572e-23 3.984884947901613828e+01 3.724619590324860496e+01
1.135921134609999895e+09 8.402922999999999476e+00 5.025000000000000355e+00 1.097424550058919124e+02 1.097193927678419954e+02 5.110269213639988393e-23 4.748480196716344519e-23 3.711061896975256502e+01 3.599030081195549968e+01
1.135931452450000048e+09 5.608978999999999715e+00 4.001999999999999780e+00 3.535154683942897691e+02 3.523566988949029906e+02 4.394676365508313471e-23 4.251635966749664323e-23 6.356770250692515134e+01 6.201107844298410043e+01
1.136375161390000105e+09 5.499806999999999668e+00 2.971999999999999975e+00 1.153397776169210260e+02 1.118423288642389934e+02 4.439528366035290139e-23 4.024475322343121008e-23 4.195549534458320551e+01 4.017399543175209686e+01
1.136646162140000105e+09 8.091616999999999393e+00 5.349999999999999645e+00 1.548830544649096908e+02 1.552613457838735087e+02 5.475660603202570708e-23 5.118824666575973781e-23 5.719338877429235524e+00 5.471229675934949910e+00
1.137234605549999952e+09 8.437217000000000411e+00 2.787999999999999812e+00 2.547993350817259852e+02 2.548083140779664859e+02 4.693747304730507162e-23 4.481174646989449656e-23 8.385902320495405604e+01 8.382681878664180886e+01
1.126406214329999924e+09 1.264746000000000059e+01 7.150000000000000355e+00 7.461287710018431198e+02 7.416935983335620222e+02 8.811737344336712851e-23 8.673166059793355779e-23 3.367261791513234570e+00 3.297359206783640140e+00
1.126553087430000067e+09 7.739563999999999666e+00 4.599999999999999645e+00 9.052554933013805112e+02 9.053381494596239918e+02 7.322607379331513204e-23 6.768726293221702849e-23 3.587282471273235984e+01 3.319433818566120209e+01
1.127019728450000048e+09 9.208742000000000871e+00 5.786999999999999922e+00 2.342952465192265095e+02 2.346154161480089897e+02 4.786202565831136143e-23 4.475952796665638292e-23 8.435776148580876210e+00 8.273049946678689537e+00
1.127047165640000105e+09 5.463485000000000369e+00 3.504999999999999893e+00 1.445501472502370746e+02 1.419187521873740252e+02 4.515824918510143245e-23 4.411258144134714588e-23 4.017725607710656988e+01 3.919151238228945289e+01
1.127130754609999895e+09 1.312279200000000046e+01 6.198000000000000398e+00 2.678956880994857102e+02 2.678623052305949841e+02 5.162564797450503527e-23 4.782050690738357522e-23 8.206616658748940552e+01 8.333004120948000093e+01
1.127239229549999952e+09 8.610506000000000881e+00 2.967999999999999972e+00 4.882990527106948093e+02 4.882843486683930223e+02 5.739481193934018339e-23 5.623970258174809658e-23 1.443330790713230094e+01 1.348898079551860008e+01
1.127689453359999895e+09 7.857244999999999813e+00 3.759999999999999787e+00 8.280708306885076126e+02 8.314961676617635931e+02 5.954238285067254242e-23 5.753312372092517260e-23 1.426669687331673053e+01 1.317892333715660058e+01
1.128440704019999981e+09 1.164204600000000056e+01 6.503999999999999559e+00 3.573969259937844072e+02 3.574748336215350264e+02 6.155432092159006051e-23 5.250434798627214330e-23 1.970284510291806157e+01 1.873704237356020030e+01
1.129699727019999981e+09 1.316893300000000089e+01 6.850999999999999979e+00 9.444857910413228410e+02 9.439182576866719501e+02 8.129987082746251353e-23 8.204501121569832225e-23 2.109621634867326989e+01 2.088844122888259847e+01
1.130030944980000019e+09 9.596507000000000787e+00 3.213999999999999968e+00 3.610993722602189564e+02 3.607861525022589717e+02 4.848541530559256817e-23 4.838945701592256417e-23 4.028262081813896778e+00 3.815677215715250092e+00
1.130824325549999952e+09 9.751965000000000217e+00 5.575999999999999623e+00 2.389324737779379575e+02 2.385785038165840035e+02 4.488864920717112438e-23 4.266831207838601380e-23 5.927512626840700705e+01 5.766237770445560074e+01
1.131349940079999924e+09 9.282154999999999490e+00 5.602999999999999758e+00 3.055757771951529662e+02 3.064865135715149904e+02 4.771748561279550442e-23 4.757424317693660796e-23 1.596005972437175835e+01 1.353099132094680002e+01
1.131357972869999886e+09 1.059183600000000069e+01 2.626999999999999780e+00 5.358244671400559582e+02 5.365263454122899702e+02 6.270515637541922356e-23 6.178266426871625813e-23 1.625274734111516040e+01 1.355414558488000054e+01
1.132117034849999905e+09 6.701772000000000062e+00 1.749000000000000110e+00 4.540898461625533855e+02 4.571093335103660138e+02 4.970457873434271241e-23 4.572073398115551923e-23 6.288930650282038215e+01 6.173264047710990354e+01
1.133170176079999924e+09 2.631807999999999925e+00 7.770000000000000240e-01 3.312048741195088155e+02 4.540902318340520196e+02 6.451986696828279621e-23 6.019402943333052711e-23 2.668432787155980890e+01 1.472908399248530031e+01
1.133681303049999952e+09 3.461647999999999836e+00 7.289999999999999813e-01 1.493925798147269006e+02 1.252290430930000014e+02 4.756877904855942407e-23 4.487829293569170099e-23 3.994322550169518848e+01 3.806920067303830280e+01
1.133800045559999943e+09 1.299911999999999956e+01 5.264999999999999680e+00 7.101623898828376014e+02 7.103274750442635650e+02 7.567270765421947515e-23 7.350225896082794538e-23 4.734735823389156906e+01 4.676942001970540019e+01
1.134154196599999905e+09 1.711299299999999945e+01 3.773000000000000131e+00 7.418656274619552278e+02 7.417747519517760111e+02 8.062975243342806569e-23 7.857806497625815138e-23 1.299382756314386356e+01 1.287749678001855003e+01
1.134284379619999886e+09 1.014066399999999923e+01 4.722999999999999865e+00 3.058143126569738115e+02 3.064724558099699721e+02 4.716403269071662151e-23 4.445640263413266283e-23 5.679863616146198524e+01 5.219967158978389676e+01
1.134566471690000057e+09 3.934375999999999873e+00 2.306999999999999940e+00 5.244479118492216685e+02 5.223367170482930533e+02 5.344205940390389765e-23 5.006321247079605656e-23 3.911833630306773557e+01 3.209399523220660200e+01
1.135159926170000076e+09 6.225081000000000309e+00 1.824000000000000066e+00 3.097910403741177561e+02 3.085304199962259872e+02 4.231610223074257639e-23 3.985060182590236835e-23 2.223734073228201424e+01 2.118975588380730102e+01
1.135211986230000019e+09 9.097782000000000480e+00 5.597000000000000419e+00 9.289050269455354965e+02 9.290136297279669861e+02 8.031329756109739506e-23 7.496752438371097750e-23 7.280878259084678916e+01 7.185024067492639688e+01
1.136865196200000048e+09 4.799272000000000205e+00 2.528999999999999915e+00 9.480691894802346269e+02 9.462464133996520559e+02 8.467554289702885054e-23 8.050302136155709933e-23 1.344300936783077915e+01 1.204936350229830033e+01
1.127017723359999895e+09 4.107253000000000043e+00 2.162999999999999812e+00 1.576059219736600312e+02 1.113025578009184926e+02 4.234568359826666778e-23 3.997312818854711016e-23 4.875994311012706817e+01 4.788529587937384946e+01
1.127122995710000038e+09 1.273227800000000087e+01 6.381000000000000227e+00 4.327372011288005638e+02 4.329940254665700081e+02 5.710458404936754233e-23 5.557538104872813177e-23 7.227704544793355979e+01 6.964083327464510376e+01
1.127386730490000010e+09 3.144554999999999989e+00 1.735999999999999988e+00 3.598525485105171811e+02 3.558484065405374963e+02 4.283216482252717715e-23 4.107512440639826174e-23 4.087767479286375760e+01 3.901434047315720477e+01
1.127451311980000019e+09 1.929905099999999862e+01 6.535000000000000142e+00 2.253988494152056319e+02 2.253380247382139885e+02 4.744131898940146838e-23 4.662276342142342425e-23 1.093931439727965937e+01 1.088908465077899912e+01
1.127472668289999962e+09 1.350971400000000067e+01 3.817000000000000171e+00 9.130375284439826373e+02 9.167062295809139414e+02 9.152643980731259274e-23 8.989219578447909151e-23 2.208711958850711810e+01 2.168326740426545030e+01
1.127620977480000019e+09 8.690749000000000279e+00 4.403999999999999915e+00 2.207069096357775209e+02 2.204595621860449910e+02 4.700674146658894966e-23 4.556657263180431341e-23 3.495791279350661540e+01 3.330599054394264869e+01
1.127693754819999933e+09 8.875201000000000562e+00 5.360999999999999766e+00 2.548132581472958407e+02 2.546869667261709935e+02 4.454799709366540024e-23 4.230311528221098008e-23 5.090341122767880933e+01 4.920100488448920117e+01
